object_id,funded_at,funding_round_type,raised_amount_usd,participants,office_id,region,zip_code,state_code
c:44092,2010-03-17,other,13600000,0,31669,Boonton,7005,NJ
c:44100,2010-03-17,series-b,30000000,7,31678,San Diego,92121,CA
c:44103,2010-03-17,venture,3500000,0,31681,SF Bay,94583,CA
c:7558,2007-01-01,series-a,6000000,2,31683,New York,10016,NY
c:44106,2007-06-12,series-b,6000000,3,31686,SF Bay,94912-9737,CA
c:37243,2007-06-14,series-a,6000000,2,26681,Saint Louis,63017 3407,MO
c:43955,2009-01-01,angel,\N,1,31566,Boston,2139,MA
c:44139,2007-11-20,venture,27000000,2,31710,Tampa,33607,FL
c:44150,2007-10-01,angel,250000,0,31719,Boston,2141,MA
c:44159,2010-03-18,venture,16472019,0,31723,Raleigh-Durham,27703,NC
c:44161,2010-03-18,other,3750,0,31725,Phoenix,85256,AZ
c:44162,2010-03-18,other,620000,0,31726,Seattle,98004,WA
c:44163,2010-03-18,venture,250000,0,31727,North Barrington,60010,IL
c:44180,2007-04-13,series-a,1700000,3,31742,Charlottesville,22911,VA
c:44185,2007-04-23,series-b,1600000,6,31747,Pittsburg,15219,PA
c:36067,2007-12-19,venture,1500000,2,25645,Madison,53719,WI
c:44190,2007-03-05,series-b,1490000,1,31749,Chicago,60501,IL
c:44204,2004-01-01,series-a,2000000,0,31761,Atlanta,30328,GA
c:44205,2007-02-01,series-a,1500000,0,31763,Charlotte,,NY
c:44208,2010-03-19,venture,40000,0,31765,New York,10950,NY
c:44205,2008-01-01,series-a,3500000,1,31763,Charlotte,,NY
c:44205,2009-01-01,series-c+,3000000,1,31763,Charlotte,,NY
c:44205,2010-03-19,series-c+,2500000,1,31763,Charlotte,,NY
c:44213,2010-03-19,other,350000,0,31767,Salt Lake City,84020,UT
c:44163,2010-03-19,venture,200000,0,31727,North Barrington,60010,IL
c:44217,2009-01-01,angel,\N,0,31770,Los Angeles,90013,CA
c:44217,2009-01-01,angel,\N,0,32292,Chicago,,IL
c:44217,2009-01-01,angel,\N,0,32293,SF Bay,,CA
c:44218,2009-01-01,angel,\N,0,31771,SF Bay,94086,CA
c:44225,2008-12-01,angel,150000,0,31778,New York,10038,NY
c:44233,2010-03-18,other,14300000,0,31788,Nashville,37203,TN
c:44234,2007-04-05,series-c+,1000000,1,31790,New York,10017,NY
c:44236,2007-01-01,venture,1000000,1,31792,San Diego,92121,CA
c:44237,2008-04-05,series-a,20000000,1,31793,New York,10018,NY
c:44238,2007-06-07,series-b,925000,1,31794,Birmingham,35222,AL
c:36613,2007-11-01,series-b,600000,4,26169,Madison,53717,WI
c:44294,2007-10-01,series-b,600000,1,31838,SF Bay,94545,CA
c:44297,2007-09-26,venture,250000,1,31844,Providence,2903,RI
c:44298,2007-01-12,series-b,500000,1,31845,Philadelphia,19112,PA
c:44305,2007-08-27,series-b,5600000,3,31851,Boston,2421,MA
c:44307,2007-10-30,angel,300000,1,31854,Indianapolis,46202,IN
c:44313,2007-05-15,venture,250000,1,31862,Detroit,48105,MI
c:44317,2006-03-21,venture,100000,1,31865,Pittsburg,15203,PA
c:44328,2007-02-01,series-c+,5000000,3,31877,New York,10017,NY
c:36998,2010-03-18,other,55000,0,26507,Des Moines,50309,IA
c:44295,2010-03-22,angel,875000,5,31841,New York,10011,NY
c:44350,2010-03-22,venture,783800,0,31897,Rochester,14564,NY
c:40749,2010-03-22,venture,100000,0,29249,Pittsburg,15201,PA
c:44352,2010-03-22,venture,65000,0,31899,"Columbia, SC",29201,SC
c:39871,2010-03-22,venture,2000000,2,28759,SF Bay,94080,CA
c:44370,2010-03-22,venture,20000000,1,31907,Los Angeles,92656,CA
c:44380,2010-03-22,series-a,5600000,2,31915,Denver,80301,CO
c:44381,2007-11-08,venture,150000,1,31916,Pittsburg,15203,PA
c:44384,2007-05-24,venture,150000,1,31918,Pittsburg,15222,PA
c:44391,2007-10-02,venture,100000,1,31924,Washington DC,20171,VA
c:44384,2007-07-16,series-a,720400,0,31918,Pittsburg,15222,PA
c:44392,2008-01-23,venture,50000,1,31925,Washington DC,21029,MD
c:37835,2007-02-20,venture,5000000,2,27109,Boston,1752,MA
c:44403,2007-11-11,series-c+,5000000,5,31930,Chicago,60661,IL
c:44405,2007-11-09,venture,5000000,3,31931,Wilton,6897,CT
c:44407,2007-01-31,venture,5000000,1,31933,Boston,1862,MA
c:44408,2007-04-04,series-a,5000000,4,31934,San Diego,92101,CA
c:44410,2007-12-01,series-a,5000000,1,31935,North Billercia,1862,MA
c:44418,2009-01-01,angel,150000,1,31943,New York,10012,NY
c:44434,2010-03-23,venture,992316,0,31953,Austin,78759,TX
c:44436,2009-09-01,angel,260000,1,31954,Appleton,,WI
c:44441,2010-03-22,venture,9800000,0,31956,Seattle,98104,WA
c:23533,2010-03-30,series-a,1000000,3,31958,Boston,02111-1720,MA
c:44454,2010-03-23,venture,5000,0,31960,SF Bay,94109,CA
c:37929,2010-03-23,venture,10100000,0,30141,Boston,1460,MA
c:44469,2010-03-22,venture,15000000,1,31965,SF Bay,95032,CA
c:30936,2007-05-07,series-a,12000000,2,31926,Seattle,98101,WA
c:44434,2007-06-14,series-a,5000000,2,31953,Austin,78759,TX
c:44544,2006-01-23,series-a,100000000,5,32013,Boston,2139,MA
c:44545,2006-08-16,series-c+,65000000,3,32014,Los Angeles,90024,CA
c:37515,2006-08-11,venture,32000000,1,29201,New York,10001,NY
c:37515,2006-04-25,venture,40000000,1,29201,New York,10001,NY
c:44551,2006-06-05,series-c+,35000000,3,32020,Seattle,98004,WA
c:44552,2010-03-18,venture,1000000,0,32021,SF Bay,,CA
c:44553,2010-03-24,venture,4200000,2,32022,Honolulu,96813,HI
c:44554,2010-03-24,venture,15000000,0,32024,Houston,77257,TX
c:44566,2007-03-22,venture,5000000,7,32030,Portland,97124-7101,OR
c:44569,2007-05-23,series-a,5000000,2,32032,Loudonville,12211,NY
c:44571,2007-01-01,venture,5000000,1,32034,Dallas,75063,TX
c:10856,2007-05-21,venture,5000000,4,32035,SF Bay,94105,CA
c:44576,2007-12-20,series-c+,5000000,5,32038,Dallas,75001,TX
c:44578,2007-07-12,series-c+,4920000,4,32042,New York,10595,NY
c:20117,2007-05-01,series-c+,4500000,3,32060,SF Bay,94063,CA
c:44607,2010-03-25,venture,3049999,0,32067,New York,,NY
c:44608,2010-03-25,other,3803800,0,32182,SF Bay,94089,CA
c:44609,2010-03-25,venture,842000,0,32068,Seattle,98072,WA
c:44612,2010-03-25,series-c+,10684800,0,32070,Philadelphia,19406,PA
c:44615,2010-03-24,venture,23452382,0,32071,SF Bay,94089,CA
c:44616,2010-03-24,angel,200000,1,32072,Westport,6880,CT
c:44618,2010-03-24,venture,150000,0,32073,Atlanta,30305,GA
c:44625,2010-03-24,series-b,1750000,0,32077,SF Bay,94065,CA
c:44625,2009-04-08,venture,386596,0,32077,SF Bay,94065,CA
c:44625,2009-06-22,venture,1500000,0,32077,SF Bay,94065,CA
c:40782,2010-03-24,other,2087145,0,32078,New York,10013,NY
c:44632,2006-02-22,venture,28500000,1,32083,Los Angeles,91505,CA
c:44638,2006-01-03,venture,20580000,4,32089,Boston,1810,MA
c:44640,2009-12-15,angel,1400000,15,32090,SF Bay,94105,CA
c:44643,2006-08-03,venture,20000000,2,32092,Dallas,75024,TX
c:44643,2006-08-03,venture,20000000,2,33310,Washington DC,20166,VA
c:44648,2007-01-23,venture,4250000,2,32096,Phoenix,85251,AZ
c:44645,2006-04-05,series-a,20000000,1,32094,Seattle,98104,WA
c:44650,2006-02-13,venture,18000000,7,32097,SF Bay,94303,CA
c:44652,2006-09-18,venture,17880000,2,32098,New York,10573,NY
c:44653,2006-07-10,venture,17400000,3,32100,Secaucus,7094,NJ
c:20751,2006-10-24,series-c+,17000000,7,25090,Buffalo,14202,NY
c:22131,2006-02-13,series-b,12000000,2,24497,Boston,1803,MA
c:42790,2006-04-18,series-c+,15000000,4,30687,SF Bay,94403,CA
c:44687,2010-02-03,series-a,22800000,1,32128,SF Bay,95035,CA
c:44691,2010-03-26,venture,1381973,0,32130,Westport,6880,CT
c:44693,2010-03-26,other,215000,0,32131,Seattle,98103,WA
c:9091,2010-03-26,venture,325000,0,32133,Louisville,40206,KY
c:9573,2006-05-17,series-c+,15000000,4,32140,New York,10001,NY
c:38079,2006-10-11,series-c+,13000000,5,27331,Denver,80202,CO
c:44712,2006-03-29,venture,13000000,1,32144,Phoenix,85258,AZ
c:44714,2010-03-26,series-a,4550000,0,32146,Seattle,98102,WA
c:44716,2006-01-13,series-c+,13000000,3,32148,Boston,2421,MA
c:5043,2006-10-23,venture,12000000,3,26060,SF Bay,94043,CA
c:44717,2006-09-05,series-a,12000000,2,32149,Boston,1801,MA
c:20753,2006-05-11,venture,12000000,4,32150,SF Bay,94107,CA
c:38338,2006-05-08,series-b,11200000,2,27521,SF Bay,95128,CA
c:44733,2007-10-31,series-c+,4250000,2,32157,Boston,02451-1121,MA
c:44734,2007-05-31,series-a,4175000,1,32158,SF Bay,94043,CA
c:44751,2007-05-01,venture,4000000,1,32173,New York,10001,NY
c:44767,2007-02-15,venture,4000000,3,32188,Houston,77477,TX
c:44769,2007-11-12,series-c+,4000000,5,32189,Austin,78704,TX
c:26591,2006-11-30,series-a,10000000,4,24230,New York,10016,NY
c:44784,2006-05-23,venture,10000000,2,32202,SF Bay,94022,CA
c:44791,2006-08-08,venture,9000000,3,32207,Boston,2141,MA
c:27922,2006-04-26,series-a,9000000,1,32210,SF Bay,94070,CA
c:44810,2006-02-13,venture,8550000,3,32221,SF Bay,94002,CA
c:44820,2006-03-16,series-a,8500000,1,32225,SF Bay,94607,CA
c:39169,2010-03-28,series-a,11000000,3,32132,SF Bay,94041,CA
c:44847,2010-03-29,series-a,12200000,6,32245,SF Bay,94107,CA
c:31158,2010-03-29,series-a,1500000,2,29361,SF Bay,94306,CA
c:44850,2010-03-29,venture,8762,0,32248,SF Bay,94022,CA
c:44853,2010-03-25,venture,\N,1,32250,New York,,NY
c:44861,2010-03-29,series-a,2000000,0,32257,Los Angeles,92656,CA
c:44557,2010-11-10,series-c+,9000000,3,32261,Los Angeles,91107,CA
c:24623,2006-11-28,series-c+,8000000,3,30400,Boston,2453,MA
c:44869,2006-05-31,series-c+,8000000,3,32263,Salt Lake City,84095,UT
c:37019,2010-06-01,other,10000,1,26516,Phoenix,85257,AZ
c:44876,2010-03-30,series-a,6500000,1,32269,Bedminster,,NJ
c:44884,2006-06-08,series-c+,7160000,3,32275,Washington DC,21703,MD
c:44887,2006-07-19,series-b,7000000,3,32277,Sacramento,95682,CA
c:36951,2009-01-01,series-a,\N,1,26837,Boston,2134,MA
c:36951,2009-01-01,angel,\N,1,26837,Boston,2134,MA
c:20031,2006-04-04,venture,6200000,1,28470,Austin,78701,TX
c:44904,2006-07-17,series-b,6100000,4,32299,Austin,,TX
c:44920,2010-03-30,venture,2895000,0,32314,SF Bay,94560,CA
c:44921,2010-03-30,venture,5000,0,32315,Bethlahem,18015,PA
c:44922,2010-03-30,venture,110000,0,32316,New Haven,6511,CT
c:44927,2010-03-30,other,250000,0,32319,Washington DC,21797,MD
c:44944,2010-03-30,series-c+,8400000,4,32328,Bethlehem,18015,PA
c:24581,2007-02-01,series-a,6000000,1,28104,Kansas City,66061,KS
c:44945,2006-11-29,venture,6000000,1,32329,Seattle,98161,WA
c:29321,2006-08-02,venture,6000000,3,32331,SF Bay,94041,CA
c:42301,2006-10-24,series-a,6000000,4,30354,SF Bay,94401,CA
c:44952,2006-02-15,venture,6000000,1,32334,San Diego,92121,CA
c:44953,2006-01-30,venture,9000000,4,32336,Cleveland,44113,OH
c:44954,2006-01-03,series-a,5800000,3,32338,SF Bay,94104,CA
c:44957,2006-06-06,series-a,5500000,1,32340,Chicago,60015,IL
c:44976,2010-06-10,series-a,6000000,2,32348,SF Bay,94108,CA
c:44979,2010-03-31,other,287500,0,32352,Atlanta,30040,GA
c:44980,2010-03-31,series-a,2400000,0,32353,New York,10010,NY
c:44981,2010-03-31,other,1000000,0,32354,San Diego,92121,CA
c:44985,2010-03-31,venture,2999999,1,32357,Boston,1801,MA
c:44993,2010-03-31,venture,375141,0,32364,New York,6851,CT
c:45017,2007-10-08,series-a,1800000,0,32383,San Diego,92121,CA
c:45018,2006-11-21,venture,5000000,4,32384,Chicago,60016,IL
c:45020,2006-11-03,venture,5000000,2,32386,SF Bay,,CA
c:37756,2006-08-14,series-a,5000000,3,27041,Orlando,32801,FL
c:45024,2006-04-28,series-a,5000000,2,32389,Boston,2142,MA
c:45025,2006-04-14,venture,5000000,1,32390,Miami,33134,FL
c:45029,2006-01-25,series-a,5000000,1,32393,SF Bay,94065,CA
c:45040,2006-01-01,venture,4800000,2,32403,Saint Louis,63117,MO
c:17269,2004-03-15,series-a,3000000,1,32404,SF Bay,94301,CA
c:36205,2010-04-01,series-a,1500000,1,25802,New York,10036,NY
c:45074,2010-03-19,venture,3000000,1,32422,Boston,2090,MA
c:44213,2010-04-01,venture,1202627,0,31767,Salt Lake City,84020,UT
c:45080,2006-05-05,venture,4100000,5,32430,SF Bay,95008,CA
c:45081,2006-10-17,venture,4000000,1,32431,Jamesburg,8831,NJ
c:21118,2006-08-28,series-b,4000000,2,32432,SF Bay,94111,CA
c:45084,2006-08-03,series-b,4000000,2,32435,"Columbia, SC",29203,SC
c:45087,2006-06-19,series-b,4000000,2,32436,SF Bay,94109,CA
c:45089,2006-03-30,series-a,4000000,2,32438,SF Bay,94025,CA
c:45090,2006-03-29,series-a,4000000,1,32439,Los Angeles,90245,CA
c:23098,2006-09-04,series-a,3855600,2,26627,SF Bay,94105,CA
c:45109,2010-04-02,venture,500000,0,32442,Philadelphia,19047,PA
c:45110,2010-04-02,venture,147000,0,32443,Atlanta,30092,GA
c:45111,2007-02-26,series-b,4000000,1,32444,New York,10011,NY
c:45112,2007-01-29,series-b,4000000,6,32445,SF Bay,95051,CA
c:45113,2007-06-27,venture,4000000,2,32446,Portland,97006,OR
c:45114,2007-05-16,venture,4000000,3,32447,Tampa,33609,FL
c:45115,2007-07-17,series-c+,4000000,4,32448,SF Bay,94565,CA
c:45123,2010-03-11,venture,\N,2,32457,New York,,NY
c:45125,2009-01-01,series-a,2000000,1,32459,Detroit,48108,MI
c:45125,2010-04-02,series-b,7000000,0,32459,Detroit,48108,MI
c:45130,2008-01-01,venture,\N,1,32460,Washington DC,20191,VA
c:34680,2010-01-01,angel,\N,0,35181,Madison,53703-3085,WI
c:45179,2010-04-04,series-a,319000000,5,32492,Boston,,MA
c:39801,2006-12-01,series-a,3600000,2,28702,New York,10010,NY
c:45195,2006-10-30,venture,3500000,2,32504,Boston,2139,MA
c:38469,2006-09-28,series-c+,3500000,2,27634,Charlotte,28273,NC
c:45201,2006-05-01,series-b,3500000,2,32511,Princeton,NJ 08540,NJ
c:45200,2007-10-22,series-a,3780000,3,32510,Oak Ridge,37830,TN
c:45202,2007-08-01,series-b,3500000,4,32514,Columbus,43016,OH
c:40857,2010-04-05,series-a,1500000,0,29305,New York,10012,NY
c:45212,2010-04-05,series-a,20000000,5,32539,SF Bay,94080,CA
c:21864,2006-12-18,series-a,3000000,1,25773,Los Angeles,92656,CA
c:45251,2006-11-07,series-a,3000000,1,32542,Los Angeles,90069,CA
c:42441,2006-06-01,venture,3000000,1,30434,SF Bay,94301,CA
c:45277,2008-04-01,angel,300000,0,32560,Los Angeles,90038,CA
c:18472,2006-09-01,series-b,2700000,2,30742,Baltimore,21224,MD
c:24623,2006-02-10,venture,2700000,2,30400,Boston,2453,MA
c:45266,2009-05-01,series-a,5000000,3,32570,New York,10011,NY
c:36325,2006-09-12,series-b,60500000,6,30411,Raleigh-Durham,27701,NC
c:42720,2006-08-24,venture,60000000,1,32579,Pittsburg,15212,PA
c:45300,2006-09-07,venture,54000000,1,32581,Washington DC,22203,VA
c:45301,2006-01-09,venture,50000000,1,32582,Indianapolis,46240,IN
c:37776,2006-06-29,series-c+,40000000,2,27060,SF Bay,94579,CA
c:17332,2006-09-11,series-c+,37000000,4,32585,Salt Lake City,84065,UT
c:38842,2010-04-06,venture,3500000,1,27919,SF Bay,94063,CA
c:23766,2010-04-06,angel,1000000,0,28885,Chicago,60654,IL
c:45309,2006-06-19,venture,25000000,1,32588,Dallas,75234,TX
c:37926,2006-01-31,series-c+,24000000,7,27197,Boston,2451,MA
c:45308,2006-04-25,series-a,2500000,1,32589,Omaha,68137,NE
c:39751,2006-08-21,series-a,2500000,3,28656,Atlanta,30308,GA
c:45318,2006-05-22,series-a,2100000,1,32590,Denver,80202,CO
c:45339,2006-08-25,series-c+,21000000,4,32602,SF Bay,95054,CA
c:45341,2006-07-12,series-c+,20000000,6,32604,Austin,78759,TX
c:15166,2010-04-07,series-a,15000000,1,32594,Washington DC,20191,VA
c:23900,2010-04-07,series-a,6000000,4,26676,New York,10012,NY
c:23766,2009-05-20,angel,500000,0,28885,Chicago,60654,IL
c:45360,2010-04-07,angel,50000,1,32619,SF Bay,94301,CA
c:45363,2010-04-07,series-a,5000000,2,32621,SF Bay,94086,CA
c:45365,2010-04-07,series-c+,56000000,7,32626,SF Bay,94080,CA
c:45367,2010-04-01,venture,1250000,1,32627,Washington DC,20006,DC
c:20475,2008-04-23,venture,2000000,0,32632,SF Bay,94301,CA
c:25161,2006-06-01,venture,2000000,1,32633,Los Angeles,91016,CA
c:26702,2006-02-13,series-b,20000000,3,24457,SF Bay,95054,CA
c:11094,2006-01-17,series-b,18000000,4,32644,SF Bay,95054,CA
c:45386,2006-09-26,series-c+,18000000,3,32647,SF Bay,94303,CA
c:45392,2006-10-02,venture,16000000,1,32650,SF Bay,94043,CA
c:45396,2006-08-28,series-a,16000000,2,32652,SF Bay,94404,CA
c:45397,2006-10-24,series-b,16000000,2,32653,SF Bay,94402,CA
c:38196,2005-02-01,series-a,12000000,0,27421,San Diego,92037,CA
c:35480,2010-04-08,venture,\N,0,25089,Portland,97205,OR
c:45400,2010-04-08,other,3500000,2,32654,Boston,1730,MA
c:45401,2010-04-07,other,167500,0,32655,SF Bay,94107,CA
c:45405,2010-04-07,venture,27500,0,32683,SF Bay,94107,CA
c:45406,2010-04-07,venture,4063234,0,32684,Dallas,75204,TX
c:34356,2010-04-07,other,285000,0,24116,Palmetto,34221,FL
c:45412,2010-04-07,series-a,1700000,13,32690,Los Angeles,90045,CA
c:45413,2010-04-07,venture,787481,0,32691,Las Vegas,89052,NV
c:22131,2010-04-14,series-c+,7000000,2,24497,Boston,1803,MA
c:38711,2010-04-08,venture,13305824,0,27811,SF Bay,94063,CA
c:37291,2009-07-01,angel,580000,0,26710,Seattle,98104,WA
c:45418,2010-04-06,venture,1721429,0,32693,Boston,1960,MA
c:45419,2010-04-06,venture,1000000,0,32694,Dallas,75024,TX
c:45421,2010-04-06,venture,15466986,0,32696,SF Bay,95119,CA
c:45422,2010-06-29,series-b,3500000,2,32697,Atlanta,30339,GA
c:45424,2010-04-06,venture,6625977,0,32698,Pittsburg,15205,PA
c:45425,2006-06-14,series-a,15820000,1,32699,Dallas,76013,TX
c:45425,2006-06-14,series-a,15820000,1,32700,Houston,77096,TX
c:45426,2006-06-14,series-c+,15400000,1,32701,SF Bay,94086,CA
c:44167,2010-04-06,other,500000,0,31731,SF Bay,,CA
c:37929,2006-04-03,series-b,15200000,2,30141,Boston,1460,MA
c:45428,2010-04-06,series-c+,12900000,0,32703,SF Bay,94403,CA
c:45429,2006-10-31,series-c+,15000000,4,32704,SF Bay,94303,CA
c:29536,2009-09-15,angel,250000,0,30846,New York,12011,NY
c:45431,2010-04-05,other,124000,0,32706,Washington DC,22102,VA
c:13465,2006-03-01,series-c+,15000000,3,32707,SF Bay,95110,CA
c:38454,2010-04-05,series-c+,122216,0,27615,Portsmouth,3801,NH
c:45432,2011-01-24,series-a,1598000,1,32708,SF Bay,94133,CA
c:45433,2006-01-10,series-c+,15000000,3,32709,SF Bay,94089,CA
c:45435,2006-05-27,series-b,6500000,1,32711,Pittsburg,15220,PA
c:45463,2010-02-01,angel,350000,1,32724,SF Bay,94105,CA
c:45467,2010-04-09,venture,250000,0,32728,Secaucus,7094,NJ
c:45468,2010-04-09,angel,275000,0,32729,Dallas,75025,TX
c:38594,2010-04-09,other,2000000,0,27722,Atlanta,30308,GA
c:41437,2010-04-12,series-a,1600000,1,29728,Boston,2142,MA
c:38687,2010-04-09,other,200000,0,27783,Portland,97201,OR
c:41072,2010-04-09,venture,10000000,1,29449,Saint Louis,63119,MO
c:38996,2010-04-09,venture,520000,0,28014,Chicago,60523,IL
c:45475,2010-04-09,venture,500000,0,32738,Rochester,55901,MN
c:45478,2010-03-24,series-a,5000000,2,32741,SF Bay,95014,CA
c:45482,2010-04-09,venture,900000,0,32742,Washington DC,20009,DC
c:45466,2009-12-01,angel,\N,0,32736,San Diego,92020,CA
c:45483,2006-01-09,series-b,14000000,6,32743,SF Bay,94010,CA
c:45484,2006-01-31,series-c+,13750000,4,32744,Los Angeles,92630,CA
c:45113,2006-07-17,series-b,13600000,3,32446,Portland,97006,OR
c:10917,2006-03-15,series-b,13200000,3,26048,Dallas,75081,TX
c:45497,2010-01-01,angel,1250000,0,32759,Fort Lauderdale,33319,FL
c:45499,2007-03-07,series-c+,3500000,5,32760,SF Bay,94040,CA
c:45515,2010-04-08,series-c+,15000000,4,32771,San Diego,92121,CA
c:45516,2010-04-07,series-b,10000000,0,32772,SF Bay,95054,CA
c:45516,2007-01-01,series-a,4750000,0,32772,SF Bay,95054,CA
c:45517,2010-04-07,series-b,14000000,6,32773,Los Angeles,,CA
c:37240,2006-08-08,venture,13000000,6,26678,Atlanta,30305,GA
c:3050,2006-06-21,series-c+,13000000,4,25820,Portland,97035,OR
c:45525,2006-11-03,series-c+,13000000,4,32782,Chicago,60601,IL
c:45528,2006-07-17,series-b,12200000,3,32786,SF Bay,95131,CA
c:16402,2006-09-05,series-b,12000000,3,32788,SF Bay,95054,CA
c:45530,2006-05-17,venture,12000000,1,32789,Boston,1801,MA
c:45534,2006-02-27,series-c+,12000000,3,32791,Boston,,MA
c:45539,2006-08-11,series-c+,11500000,5,32793,New York,10016,NY
c:45540,2006-06-27,series-c+,11500000,7,32794,SF Bay,95032,CA
c:45541,2006-03-22,series-b,11500000,3,32795,Bellvue,98007,WA
c:42123,2006-05-18,venture,11300000,6,30230,Boston,2026,MA
c:37934,2007-01-01,venture,3300000,1,27202,Minneapolis,55416,MN
c:41766,2006-11-13,venture,1500000,1,29972,Fairfield,7004,NJ
c:45551,2006-10-09,series-b,1500000,1,32800,Salt Lake City,84101,UT
c:1452,2006-09-28,venture,1500000,1,27283,New York,10011,NY
c:45557,2006-06-25,venture,1500000,3,32805,SF Bay,94126,CA
c:45560,2006-06-01,venture,1500000,3,32807,SF Bay,94306,CA
c:44904,2006-03-13,series-a,1500000,4,32299,Austin,,TX
c:40657,2007-12-05,series-a,3200000,1,29185,SF Bay,94404,CA
c:45592,2010-04-12,angel,376917,0,32826,Seattle,98104,WA
c:37814,2010-04-12,venture,1687080,0,27090,Pittsburg,15203,PA
c:38794,2010-04-12,venture,874999,4,27879,SF Bay,94110,CA
c:45594,2010-04-12,venture,3000000,0,32827,Murray Hill,7974,NJ
c:38876,2010-04-12,venture,8500000,0,27942,Washington DC,22182,VA
c:45599,2010-04-12,venture,19515,0,32833,Atlanta,30319,GA
c:45600,2010-04-12,other,410000,0,32834,Sandwich,2563,MA
c:45601,2006-12-01,series-c+,11000000,5,32835,Cincinnati,45242,OH
c:45602,2010-04-29,venture,3200000,0,32836,Los Angeles,91203,CA
c:27020,2006-06-12,series-c+,11000000,5,32837,Los Angeles,90025,CA
c:12611,2006-03-06,series-b,11000000,3,30382,New Providence,7974,NJ
c:18161,2006-05-22,series-c+,11000000,4,32839,SF Bay,94043,CA
c:45610,2006-05-03,series-c+,10100000,4,32841,Austin,78730,TX
c:45611,2006-04-24,series-c+,10050000,3,32842,Boston,2451,MA
c:45612,2006-09-25,venture,10000000,1,32843,Los Angeles,92614,CA
c:14854,2006-08-11,series-c+,10000000,4,25252,SF Bay,94111,CA
c:34152,2006-07-31,series-b,10000000,2,24112,Washington DC,21401,MD
c:18478,2006-07-11,series-b,10000000,4,24840,Fort Myers,33907,FL
c:25332,2006-05-23,series-b,10000000,3,26602,Seattle,98033,WA
c:45615,2006-04-10,series-c+,10000000,3,32844,New York,10018,NY
c:29168,2007-04-06,venture,10000000,1,32845,Denver,80111,CO
c:42668,2006-02-21,series-c+,10000000,3,30600,SF Bay,95014,CA
c:45622,2006-01-17,series-b,10000000,3,32850,SF Bay,94588,CA
c:45619,2006-10-10,series-a,1300000,1,32848,Milwaukee,53204,WI
c:41164,2006-09-27,series-c+,10000000,7,32852,New York,10038,NY
c:45630,2006-07-14,venture,1200000,1,32858,Albuquerque,87102,NM
c:45633,2006-01-01,venture,2230000,2,32862,Harrisburg,17101,PA
